Target,AccMeanX,AccMeanY,AccMeanZ,AccCovX,AccCovY,AccCovZ,AccSkewX,AccSkewY,AccSkewZ,AccKurtX,AccKurtY,AccKurtZ,AccSumX,AccSumY,AccSumZ,AccMinX,AccMinY,AccMinZ,AccMaxX,AccMaxY,AccMaxZ,AccVarX,AccVarY,AccVarZ,AccMedianX,AccMedianY,AccMedianZ,AccStdX,AccStdY,AccStdZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroCovX,GyroCovY,GyroCovZ,GyroSkewX,GyroSkewY,GyroSkewZ,GyroSumX,GyroSumY,GyroSumZ,GyroKurtX,GyroKurtY,GyroKurtZ,GyroMinX,GyroMinY,GyroMinZ,GyroMaxX,GyroMaxY,GyroMaxZ,GyroVarX,GyroVarY,GyroVarZ,GyroMedianX,GyroMedianY,GyroMedianZ,GyroStdX,GyroStdY,GyroStdZ
3,0.259504046,-0.009660993,-0.928606306,0.010945123,0.020528837,0.007816981,0.016513543,1.242495255,-0.086250302,-1.462032388,1.281441706,0.610073904,3.633056641,-0.135253906,-13.00048828,0.104003906,-0.159179688,-1.110107422,0.425537109,0.340820313,-0.7578125,0.010945123,0.020528837,0.007816981,0.264404297,-0.05090332,-0.944824219,0.10461894,0.143278877,0.088413695,-2.361504907,5.009814613,7.329334787,7.943526755,6.774963164,132.8676638,-0.866255077,-0.62388848,2.195035791,-33.0610687,70.13740458,102.610687,2.367041173,0.362946098,4.600256988,-9.34351145,-0.328244275,-1.786259542,2.748091603,8.572519084,39.66412214,7.943526755,6.774963164,132.8676638,-2.015267176,4.996183206,2.461832061,2.81842629,2.602875941,11.52682366
3,0.251621791,-0.018484933,-0.939976283,0.011478916,0.014957863,0.00729768,0.218611222,0.712136615,0.211468914,-1.579801832,-0.764154883,1.100649109,3.522705078,-0.258789063,-13.15966797,0.104003906,-0.159179688,-1.110107422,0.425537109,0.217285156,-0.7578125,0.011478916,0.014957863,0.00729768,0.225219727,-0.05090332,-0.950439453,0.107139702,0.122302342,0.085426457,-1.798800436,5.26172301,5.265539804,3.914390923,5.276529775,48.76589744,0.423880202,-0.667758173,2.040133691,-25.18320611,73.66412214,73.71755725,1.308422068,1.730373123,5.01736466,-5.160305344,-0.328244275,-1.786259542,2.748091603,8.572519084,25.42748092,3.914390923,5.276529775,48.76589744,-1.629770992,4.996183206,2.461832061,1.978481975,2.297069824,6.983258368
3,0.258684431,-0.001831055,-0.925851004,0.010392223,0.023435865,0.008977921,0.147224388,1.107491323,0.075856005,-1.398409136,0.377057824,0.171079504,3.621582031,-0.025634766,-12.96191406,0.104003906,-0.159179688,-1.110107422,0.425537109,0.342773438,-0.7578125,0.010392223,0.023435865,0.008977921,0.241333008,-0.05090332,-0.944824219,0.101942254,0.15308777,0.094751894,-2.442748092,5.273718648,7.081788441,7.828367542,5.274346189,103.1968321,-0.875147245,-0.68642259,1.816313119,-34.19847328,73.83206107,99.14503817,2.67544304,1.754280038,2.66529799,-9.450381679,-0.328244275,-1.786259542,2.748091603,8.572519084,32.80152672,7.828367542,5.274346189,103.1968321,-2.015267176,4.996183206,2.461832061,2.797922004,2.296594476,10.15858416
3,0.268729074,0.024937221,-0.911516462,0.009926662,0.033713761,0.012633165,-0.122940972,0.917148632,0.324043974,-1.253632371,-0.513500735,-0.199295995,3.762207031,0.349121094,-12.76123047,0.104003906,-0.159179688,-1.110107422,0.425537109,0.377197266,-0.699951172,0.009926662,0.033713761,0.012633165,0.278320313,-0.05090332,-0.944824219,0.099632637,0.183613075,0.112397354,-3.232824427,4.913304253,9.784078517,13.78757514,7.358739245,176.6521534,-1.094021918,-0.651670295,1.453078447,-45.25954198,68.78625954,136.9770992,1.635051562,0.29706971,0.955848428,-11.87022901,-0.328244275,-1.786259542,2.748091603,8.572519084,39.96946565,13.78757514,7.358739245,176.6521534,-2.503816794,4.980916031,3.08778626,3.713162417,2.712699623,13.29105539
3,0.284493583,0.040108817,-0.908098493,0.01110379,0.034805018,0.011897295,-0.333656533,0.636951076,0.342578866,-1.193807834,-1.019041627,0.030934387,3.982910156,0.561523438,-12.71337891,0.104003906,-0.159179688,-1.110107422,0.425537109,0.377197266,-0.699951172,0.01110379,0.034805018,0.011897295,0.309814453,-0.046386719,-0.944824219,0.105374522,0.186561029,0.109074724,-4.225736096,5.194656489,11.49890949,22.91268408,8.584265306,205.0289306,-1.097166219,-0.602642957,1.007114618,-59.16030534,72.72519084,160.9847328,0.869982424,-0.088279231,-0.557018222,-14.94656489,-0.328244275,-1.786259542,2.748091603,9.045801527,39.96946565,22.91268408,8.584265306,205.0289306,-2.816793893,4.980916031,3.08778626,4.786719553,2.929891689,14.31883133
3,0.283098493,0.036743164,-0.904889788,0.011552331,0.034227873,0.01175219,-0.364368148,0.704270409,0.25048182,-1.180106648,-0.866521542,0.075614677,3.963378906,0.514404297,-12.66845703,0.104003906,-0.159179688,-1.110107422,0.425537109,0.377197266,-0.699951172,0.011552331,0.034227873,0.01175219,0.309814453,-0.046386719,-0.925292969,0.107481772,0.185007765,0.108407519,-3.950926936,4.768811341,11.5,23.68789441,11.39264279,205.0279547,-1.211701941,-0.521351165,1.006855492,-55.3129771,66.76335878,161,0.937568767,-0.777526774,-0.557405292,-14.94656489,-1.061068702,-1.786259542,2.748091603,9.045801527,39.96946565,23.68789441,11.39264279,205.0279547,-2.503816794,4.950381679,3.08778626,4.867021103,3.375298918,14.31879725
3,0.289114816,0.045148577,-0.930106027,0.009738328,0.037009262,0.020980023,-0.227730556,0.589352923,-0.645730373,-1.279346903,-1.267130042,1.103462453,4.047607422,0.632080078,-13.02148438,0.124755859,-0.159179688,-1.263916016,0.425537109,0.377197266,-0.699951172,0.009738328,0.037009262,0.020980023,0.309814453,-0.046386719,-0.9453125,0.098682966,0.192377914,0.144844823,-4.068157034,5.250817884,10.75790622,24.18565768,14.94867931,190.4767288,-1.107182716,-0.243821175,1.222082277,-56.95419847,73.51145038,150.610687,0.606885367,-0.699134172,0.16786212,-14.94656489,-1.061068702,-1.786259542,2.748091603,11.80916031,39.96946565,24.18565768,14.94867931,190.4767288,-2.503816794,5.053435115,3.08778626,4.917891589,3.866352197,13.80133069
3,0.298810686,0.047746931,-0.936279297,0.012771565,0.035960268,0.021796896,0.15660114,0.617287532,-0.49793667,-0.836117724,-1.252366018,0.644198299,4.183349609,0.668457031,-13.10791016,0.124755859,-0.149169922,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012771565,0.035960268,0.021796896,0.309814453,-0.046386719,-0.9453125,0.113011348,0.189631928,0.147637718,-3.791166848,5.160305344,10.93402399,25.90615221,15.40990529,186.4537355,-1.107162943,-0.185782519,1.245675533,-53.07633588,72.24427481,153.0763359,0.446314807,-0.87368679,0.212548323,-14.94656489,-1.061068702,-1.786259542,2.748091603,11.80916031,39.96946565,25.90615221,15.40990529,186.4537355,-2.015267176,5.053435115,3.08778626,5.089808661,3.925545222,13.65480632
3,0.302176339,0.051426479,-0.928379604,0.01343821,0.034687891,0.022421329,0.116366559,0.636952203,-0.638419923,-1.041794176,-1.217333882,0.575610141,4.23046875,0.719970703,-12.99731445,0.124755859,-0.149169922,-1.263916016,0.507080078,0.377197266,-0.699951172,0.01343821,0.034687891,0.022421329,0.309814453,-0.046386719,-0.922363281,0.115923295,0.186246856,0.149737533,-3.63740458,5.357142857,10.94274809,26.96686808,15.81641,186.2806162,-1.100036927,-0.331399732,1.246272059,-50.92366412,75,153.1984733,0.3415997,-0.940980514,0.2143913,-14.94656489,-1.061068702,-1.786259542,2.748091603,11.80916031,39.96946565,26.96686808,15.81641,186.2806162,-2.015267176,6.332061069,3.08778626,5.192963323,3.97698504,13.64846571
3,0.300415039,0.055646624,-0.926443917,0.013335042,0.033910563,0.0224266,0.167903402,0.59721597,-0.683293664,-0.988075748,-1.191767554,0.620125283,4.205810547,0.779052734,-12.97021484,0.124755859,-0.149169922,-1.263916016,0.507080078,0.377197266,-0.699951172,0.013335042,0.033910563,0.0224266,0.309814453,-0.016845703,-0.908813477,0.115477454,0.184148209,0.149755133,-3.817339149,5.240458015,10.87895311,27.17311134,15.42339518,187.5013367,-0.971057591,-0.258194873,1.242976074,-53.44274809,73.36641221,152.3053435,0.086194653,-0.856424482,0.201975337,-14.94656489,-1.061068702,-1.786259542,2.748091603,11.80916031,39.96946565,27.17311134,15.42339518,187.5013367,-2.015267176,5.65648855,3.076335878,5.212783454,3.927263064,13.69311275
3,0.287458147,0.053309849,-0.923409598,0.012193576,0.034894985,0.021355174,0.46229561,0.563476067,-0.710806008,-0.45830227,-1.201300621,0.956652991,4.024414063,0.746337891,-12.92773438,0.124755859,-0.157470703,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012193576,0.034894985,0.021355174,0.278320313,-0.016845703,-0.908813477,0.110424528,0.186801995,0.146134097,-3.561068702,4.64612868,10.70392585,28.89763238,16.25957432,190.6356916,-0.979984774,0.053369674,1.238999954,-49.85496183,65.04580153,149.8549618,-0.041037635,-1.054117952,0.174254006,-14.94656489,-1.061068702,-1.786259542,2.748091603,11.80916031,39.96946565,28.89763238,16.25957432,190.6356916,-1.56870229,4.805343511,2.221374046,5.37565181,4.032316248,13.80708846
3,0.284458705,0.057826451,-0.929931641,0.012564676,0.034357977,0.020941423,0.506578132,0.499819789,-0.585319271,-0.558014028,-1.195520613,0.977419874,3.982421875,0.809570313,-13.01904297,0.124755859,-0.157470703,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012564676,0.034357977,0.020941423,0.275634766,0.014770508,-0.927734375,0.112092266,0.18535905,0.144711515,-3.690839695,5.053435115,10.7868048,28.60532379,14.21825875,189.0187004,-0.914059635,-0.107697609,1.243620656,-51.67175573,70.7480916,151.0152672,-0.091479949,-0.615110182,0.190302858,-14.94656489,-1.061068702,-1.786259542,2.748091603,11.80916031,39.96946565,28.60532379,14.21825875,189.0187004,-2.057251908,5.320610687,2.358778626,5.348394506,3.770710643,13.7484072
3,0.298653739,0.052873884,-0.93094308,0.012092824,0.036909413,0.021066903,0.217231455,0.384346444,-0.559937675,-0.664438689,-1.14205086,0.901554896,4.181152344,0.740234375,-13.03320313,0.124755859,-0.218505859,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012092824,0.036909413,0.021066903,0.309814453,0.014770508,-0.927734375,0.109967375,0.192118225,0.14514442,-4.235005453,4.573609597,10.40785169,25.20420792,15.01956455,197.8334212,-0.914716314,0.187656867,1.192566939,-59.29007634,64.03053435,145.7099237,0.004755268,-0.787909848,0.100589706,-14.94656489,-1.061068702,-2.854961832,1.229007634,11.80916031,39.96946565,25.20420792,15.01956455,197.8334212,-3.06870229,4.805343511,2.129770992,5.02037926,3.875508296,14.06532691
3,0.288016183,0.041765485,-0.950142997,0.01230818,0.041701119,0.02299562,0.487624613,0.29242417,-0.235892473,-0.566691756,-1.231927035,0.120050595,4.032226563,0.584716797,-13.30200195,0.124755859,-0.230712891,-1.263916016,0.507080078,0.377197266,-0.699951172,0.01230818,0.041701119,0.02299562,0.275634766,0.014770508,-0.964355469,0.110942236,0.204208519,0.151643069,-4.393129771,4.525627045,10.48691385,24.13271371,15.07557707,195.8444252,-0.912952711,0.228761255,1.20575171,-61.50381679,63.35877863,146.8167939,0.122975852,-0.796237228,0.121262031,-14.94656489,-1.061068702,-2.854961832,1.229007634,11.80916031,39.96946565,24.13271371,15.07557707,195.8444252,-3.06870229,4.702290076,2.129770992,4.912505848,3.882728044,13.99444266
3,0.281075614,0.041434152,-0.981044224,0.012696866,0.041794836,0.02356318,0.651013572,0.294586407,-0.033342967,-0.553528343,-1.238079078,-0.06153851,3.935058594,0.580078125,-13.73461914,0.124755859,-0.230712891,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012696866,0.041794836,0.02356318,0.238647461,0.014770508,-0.989257813,0.112680372,0.204437853,0.153503028,-4.534896401,4.329334787,10.38713195,23.8814796,13.9040477,197.8094196,-0.829923915,0.331772723,1.201214637,-63.48854962,60.61068702,145.4198473,0.065472285,-0.360731919,0.102594309,-14.94656489,-1.061068702,-2.854961832,1.229007634,11.80916031,39.96946565,23.8814796,13.9040477,197.8094196,-4.061068702,4.702290076,2.026717557,4.886868077,3.728813176,14.06447367
3,0.282418387,0.037632533,-0.978969029,0.012397814,0.040557282,0.023571481,0.671301185,0.334762252,-0.080466209,-0.504021615,-1.100065151,-0.059995205,3.953857422,0.526855469,-13.70556641,0.124755859,-0.230712891,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012397814,0.040557282,0.023571481,0.238647461,0.014770508,-0.974731445,0.11134547,0.201388387,0.153530065,-4.435114504,4.492366412,10.05725191,24.68049647,14.20876271,199.0601745,-0.816214481,0.184998422,1.26933278,-62.09160305,62.89312977,140.8015267,-0.035689928,-0.558329372,0.21084945,-14.94656489,-1.061068702,-2.854961832,1.229007634,11.80916031,39.96946565,24.68049647,14.20876271,199.0601745,-4.061068702,5.320610687,2.026717557,4.967946907,3.769451248,14.10886865
3,0.285487584,0.035348075,-0.99659947,0.012204029,0.039128938,0.020322391,0.598029578,0.300575178,0.083155881,-0.500042791,-1.126605317,0.681088258,3.996826172,0.494873047,-13.95239258,0.124755859,-0.230712891,-1.263916016,0.507080078,0.377197266,-0.699951172,0.012204029,0.039128938,0.020322391,0.260131836,0.014770508,-0.990478516,0.110471847,0.197810358,0.142556625,-3.76172301,4.647764449,9.309160305,23.7548303,14.80617372,170.2478854,-1.186907118,0.072206333,1.405054416,-52.66412214,65.06870229,130.3282443,0.923267336,-0.807262568,1.072189332,-14.94656489,-1.061068702,-2.854961832,1.229007634,11.80916031,39.96946565,23.7548303,14.80617372,170.2478854,-2.881679389,5.599236641,2.026717557,4.873892726,3.84787912,13.04790732
3,0.280761719,0.049176897,-1.03175572,0.012241749,0.051988278,0.015163307,0.739579202,0.843536053,-0.456532987,-0.364228852,0.486148937,-0.562368199,3.930664063,0.688476563,-14.44458008,0.124755859,-0.230712891,-1.263916016,0.507080078,0.570800781,-0.840332031,0.012241749,0.051988278,0.015163307,0.245239258,0.014770508,-1.010375977,0.110642436,0.228009382,0.123139379,-3.519083969,5.312431843,8.978189749,20.34149884,14.17351028,149.9249717,-1.267160958,-0.208392323,1.24770211,-49.26717557,74.3740458,125.6946565,1.867734982,-0.682728671,0.358383207,-14.94656489,-1.061068702,-2.854961832,1.229007634,11.80916031,35.33587786,20.34149884,14.17351028,149.9249717,-2.881679389,5.935114504,2.026717557,4.510155079,3.764772274,12.24438531
3,0.254778181,0.077078683,-1.02331543,0.013810091,0.070275769,0.016995354,0.6377031,0.810439128,-0.436676043,0.520599636,-0.325966392,-0.81173129,3.566894531,1.079101563,-14.32641602,0.057861328,-0.230712891,-1.263916016,0.507080078,0.570800781,-0.840332031,0.013810091,0.070275769,0.016995354,0.227050781,0.014770508,-1.010375977,0.117516343,0.265095774,0.130366232,-3.477644493,3.929116685,9.90785169,19.34558874,29.83998089,204.7750262,-1.171485347,-1.293614459,1.498803683,-48.6870229,55.00763359,138.7099237,1.480953677,2.647684444,1.302580103,-14.36641221,-10.32061069,-2.854961832,1.229007634,11.80916031,43.34351145,19.34558874,29.83998089,204.7750262,-2.881679389,5.599236641,2.026717557,4.398362052,5.462598365,14.30996248
3,0.259538923,0.114850725,-1.025896345,0.01279416,0.091665834,0.01643107,0.688273553,0.63187421,-0.435775477,0.8642171,-1.057575931,-0.7199178,3.633544922,1.607910156,-14.36254883,0.057861328,-0.230712891,-1.263916016,0.507080078,0.623291016,-0.840332031,0.01279416,0.091665834,0.01643107,0.227050781,0.014770508,-1.010375977,0.113111271,0.30276366,0.128183735,-3.796074155,3.636859324,12.07033806,18.96639006,34.17699089,275.7574032,-0.976707952,-1.160866908,1.110662094,-53.14503817,50.91603053,168.9847328,1.243033418,1.412724656,-0.379689341,-14.36641221,-10.32061069,-2.854961832,1.229007634,11.80916031,43.34351145,18.96639006,34.17699089,275.7574032,-4.061068702,5.599236641,2.026717557,4.355041912,5.846109038,16.60594482
3,0.268572126,0.105189732,-1.017979213,0.012549194,0.090089173,0.013249825,0.459495337,0.752401822,-0.170511789,0.7725618,-0.842653505,-1.077521394,3.760009766,1.47265625,-14.25170898,0.057861328,-0.230712891,-1.192138672,0.507080078,0.623291016,-0.840332031,0.012549194,0.090089173,0.013249825,0.245239258,0.014770508,-1.010375977,0.112023184,0.300148585,0.115107883,-3.64176663,2.955288986,12.54961832,18.30086524,28.683606,282.037016,-1.126345956,-1.38219491,0.990539044,-50.98473282,41.3740458,175.6946565,1.79907735,1.840314921,-0.68069621,-14.36641221,-10.32061069,-2.854961832,1.229007634,9.190839695,43.34351145,18.30086524,28.683606,282.037016,-4.061068702,4.522900763,2.026717557,4.277951056,5.355707797,16.79395772
3,0.250959124,0.105015346,-1.010166713,0.007844278,0.090175233,0.013770091,-0.116991114,0.752082196,-0.354060344,1.023527963,-0.844224627,-1.154825144,3.513427734,1.470214844,-14.14233398,0.057861328,-0.230712891,-1.192138672,0.416015625,0.623291016,-0.840332031,0.007844278,0.090175233,0.013770091,0.245239258,0.014770508,-0.979370117,0.088567929,0.300291913,0.11734603,-3.59214831,2.953107961,12.304253,18.81997834,28.68719195,288.7334865,-1.065406674,-1.380541795,0.975783026,-50.29007634,41.34351145,172.259542,1.669739864,1.835834847,-0.707717292,-14.36641221,-10.32061069,-2.854961832,1.58778626,9.190839695,43.34351145,18.81997834,28.68719195,288.7334865,-4.061068702,4.522900763,2.026717557,4.338199897,5.356042564,16.99215956
3,0.245832171,0.105503627,-1.013131278,0.006389613,0.089978519,0.012808701,-0.581823847,0.751232312,-0.475386189,1.249854242,-0.84049794,-1.229214096,3.441650391,1.477050781,-14.18383789,0.057861328,-0.230712891,-1.192138672,0.375488281,0.623291016,-0.867675781,0.006389613,0.089978519,0.012808701,0.245239258,0.014770508,-0.979370117,0.079935055,0.299964197,0.11317553,-3.614503817,2.475463468,12.17175573,18.62681258,27.10532763,291.9808757,-1.080676648,-1.25012761,0.97354782,-50.60305344,34.65648855,170.4045802,1.725522455,1.737250911,-0.720347464,-14.36641221,-10.32061069,-2.854961832,1.58778626,9.190839695,43.34351145,18.62681258,27.10532763,291.9808757,-4.061068702,2.969465649,1.923664122,4.315879121,5.206277714,17.0874479
3,0.246704102,0.097569057,-1.013654436,0.006532337,0.092704687,0.012699251,-0.564176754,0.780162397,-0.478233106,1.124846442,-0.879117877,-1.216555803,3.453857422,1.365966797,-14.19116211,0.057861328,-0.230712891,-1.192138672,0.375488281,0.623291016,-0.867675781,0.006532337,0.092704687,0.012699251,0.245239258,-0.023193359,-0.979370117,0.080822872,0.304474444,0.112690952,-3.347873501,2.298800436,12.07906216,18.52833316,26.18373375,294.215754,-1.291752281,-1.225418802,0.972633521,-46.87022901,32.18320611,169.1068702,2.183937962,1.865939021,-0.728727346,-14.36641221,-10.32061069,-2.854961832,1.58778626,9.190839695,43.34351145,18.52833316,26.18373375,294.215754,-2.881679389,2.919847328,1.759541985,4.304455036,5.117004373,17.15271856
3,0.247750419,0.099679129,-0.994820731,0.006541886,0.091607923,0.015475779,-0.607919562,0.78639425,-0.452552263,1.151718372,-0.862133323,-0.936002565,3.468505859,1.395507813,-13.92749023,0.057861328,-0.230712891,-1.192138672,0.375488281,0.623291016,-0.803955078,0.006541886,0.091607923,0.015475779,0.252563477,-0.023193359,-0.95324707,0.080881929,0.302668008,0.124401685,-3.287895311,2.342966194,12.04961832,19.16995539,26.00471072,294.9145222,-1.20798698,-1.264026081,0.972511774,-46.03053435,32.80152672,168.6946565,2.016377121,2.000822918,-0.731273821,-14.36641221,-10.32061069,-2.854961832,2.06870229,9.190839695,43.34351145,19.16995539,26.00471072,294.9145222,-2.881679389,2.919847328,1.553435115,4.378350761,5.099481417,17.1730755
3,0.249075753,0.090454102,-0.988839286,0.006451636,0.094144425,0.01664594,-0.668963914,0.837358402,-0.469532416,1.342932883,-0.871349766,-1.08534862,3.487060547,1.266357422,-13.84375,0.057861328,-0.230712891,-1.192138672,0.375488281,0.623291016,-0.803955078,0.006451636,0.094144425,0.01664594,0.252563477,-0.085205078,-0.952392578,0.080322076,0.306829634,0.129019145,-3.182115594,2.354416576,12.05943293,19.28089054,26.08129986,294.7090781,-1.279676541,-1.263172539,0.97221783,-44.54961832,32.96183206,168.8320611,2.1126637,1.985440802,-0.730681547,-14.36641221,-10.32061069,-2.854961832,2.06870229,9.190839695,43.34351145,19.28089054,26.08129986,294.7090781,-2.141221374,2.919847328,1.622137405,4.391001087,5.106985398,17.16709288
3,0.253574916,0.096487863,-0.992274693,0.007960032,0.090638933,0.01685762,-0.061488955,0.876034331,-0.374666371,1.549278416,-0.834712021,-1.211110657,3.550048828,1.350830078,-13.8918457,0.057861328,-0.230712891,-1.192138672,0.438476563,0.623291016,-0.803955078,0.007960032,0.090638933,0.01685762,0.252563477,-0.085205078,-0.952392578,0.089219009,0.301063004,0.129836899,-2.902399128,2.966194111,12.41821156,19.35923744,29.11396336,284.9860298,-1.478025463,-1.280174104,0.991829613,-40.63358779,41.52671756,173.8549618,2.543883941,1.827782364,-0.694253242,-14.36641221,-10.32061069,-1.961832061,2.06870229,9.244274809,43.34351145,19.35923744,29.11396336,284.9860298,-1.896946565,3.622137405,2.286259542,4.399913344,5.395735665,16.88152925
3,0.260306222,0.109863281,-0.975969587,0.007954975,0.083717365,0.016038507,-0.299445882,0.944602946,-0.718681033,1.629880509,-0.769098681,-0.676999703,3.644287109,1.538085938,-13.66357422,0.057861328,-0.134033203,-1.192138672,0.438476563,0.623291016,-0.803955078,0.007954975,0.083717365,0.016038507,0.259643555,-0.060913086,-0.934814453,0.089190667,0.289339532,0.126643227,-2.819520174,2.579607415,12.52071974,19.56743248,30.61876853,282.2413628,-1.514414379,-0.997430902,0.99747915,-39.47328244,36.11450382,175.2900763,2.563373026,0.921578767,-0.683098613,-14.36641221,-10.32061069,-1.961832061,2.06870229,9.244274809,43.34351145,19.56743248,30.61876853,282.2413628,-1.450381679,2.919847328,2.286259542,4.423509069,5.533422859,16.80004056
3,0.266078404,0.112705776,-0.963448661,0.007795516,0.082594364,0.012449745,-0.517521972,0.944326546,-0.812027206,1.988496989,-0.754300333,0.118181009,3.725097656,1.577880859,-13.48828125,0.057861328,-0.134033203,-1.192138672,0.438476563,0.623291016,-0.803955078,0.007795516,0.082594364,0.012449745,0.268310547,-0.047851563,-0.934814453,0.088292219,0.287392351,0.111578427,-2.561068702,2.284078517,12.55507088,19.49276535,29.77608601,281.3755647,-1.715911359,-0.86957973,0.998665131,-35.85496183,31.97709924,175.7709924,3.127618154,0.894847304,-0.679576449,-14.36641221,-10.32061069,-1.961832061,2.06870229,9.244274809,43.34351145,19.49276535,29.77608601,281.3755647,-1.064885496,2.221374046,2.286259542,4.415061194,5.456746834,16.77425303
3,0.273263114,0.08984375,-0.970336914,0.007305993,0.087382903,0.013116605,-0.79467842,1.07116606,-0.59398325,3.006899009,-0.605155741,-0.441603777,3.825683594,1.2578125,-13.5847168,0.057861328,-0.156005859,-1.192138672,0.438476563,0.623291016,-0.803955078,0.007305993,0.087382903,0.013116605,0.282226563,-0.065307617,-0.934814453,0.085475101,0.295605994,0.114527748,-2.734460196,1.863140676,12.15103599,18.98287421,28.50709313,289.2325369,-1.662940773,-0.696643059,1.014211964,-38.28244275,26.08396947,170.1145038,3.11779736,0.924259292,-0.694483742,-14.36641221,-10.32061069,-1.961832061,2.06870229,9.244274809,43.34351145,18.98287421,28.50709313,289.2325369,-1.450381679,1.93129771,1.622137405,4.356934038,5.339203418,17.00683795
3,0.266043527,0.075997489,-0.972080776,0.007991235,0.083477721,0.013366879,-0.530378887,1.275013939,-0.544176407,1.765196,-0.025815194,-0.593399898,3.724609375,1.063964844,-13.60913086,0.057861328,-0.156005859,-1.192138672,0.438476563,0.623291016,-0.803955078,0.007991235,0.083477721,0.013366879,0.274414063,-0.065307617,-0.934814453,0.08939371,0.288925113,0.11561522,-2.482006543,1.925845147,11.02017448,21.34953456,29.3156973,282.3477618,-1.382140275,-0.654523371,1.264107269,-34.7480916,26.96183206,154.2824427,2.438011812,0.814666955,-0.133291562,-14.36641221,-10.32061069,-1.961832061,3.511450382,9.244274809,43.34351145,21.34953456,29.3156973,282.3477618,-1.450381679,1.93129771,1.622137405,4.620555655,5.414397224,16.80320689
3,0.25894601,0.056588309,-0.972795759,0.008997721,0.0680668,0.013712917,-0.358218586,1.436469663,-0.587361177,0.685071936,0.909424306,-0.477945085,3.625244141,0.792236328,-13.61914063,0.057861328,-0.156005859,-1.202148438,0.438476563,0.623291016,-0.803955078,0.008997721,0.0680668,0.013712917,0.274414063,-0.065307617,-0.934814453,0.094856318,0.260896149,0.117102165,-2.163576881,1.534896401,10.11941112,18.65999125,25.33802911,246.5319719,-1.714564216,-0.80788394,1.454246586,-30.29007634,21.48854962,141.6717557,4.565037434,1.462173503,0.779771842,-14.36641221,-10.32061069,-1.961832061,3.511450382,9.244274809,43.34351145,18.65999125,25.33802911,246.5319719,-1.450381679,1.93129771,1.622137405,4.319721201,5.033689413,15.70133663
3,0.266932896,0.048165458,-0.981968471,0.006431622,0.059877583,0.012814044,0.348365188,1.425709866,-0.438605771,0.083888542,1.089147921,-0.336986647,3.737060547,0.674316406,-13.74755859,0.146972656,-0.156005859,-1.202148438,0.438476563,0.623291016,-0.803955078,0.006431622,0.059877583,0.012814044,0.274414063,-0.065307617,-0.96862793,0.080197393,0.244698964,0.113199133,-1.741003272,2.086695747,9.404034896,10.05343479,15.51062209,202.5046188,-0.388782464,0.16389111,1.37673392,-24.3740458,29.21374046,131.6564885,0.273615241,0.096735194,0.590439948,-8.450381679,-5.152671756,-1.961832061,3.511450382,9.244274809,41.36641221,10.05343479,15.51062209,202.5046188,-1.450381679,1.93129771,1.622137405,3.170715187,3.938352713,14.23041176
3,0.279541016,0.026384626,-1.010288783,0.006606129,0.039538635,0.021553515,0.03117957,1.095722365,-0.794945294,-0.177385391,-0.141712496,0.418766205,3.913574219,0.369384766,-14.14404297,0.146972656,-0.156005859,-1.337646484,0.438476563,0.444824219,-0.803955078,0.006606129,0.039538635,0.021553515,0.289550781,-0.065307617,-1.005615234,0.0812781,0.198843243,0.146811154,-1.748636859,2.835332606,9.010905125,10.11297947,11.68391401,177.6044763,-0.388712328,0.400014504,1.243705663,-24.48091603,39.69465649,126.1526718,0.244540737,-0.204509385,-0.035786034,-8.450381679,-2.595419847,-1.961832061,3.511450382,9.244274809,35.86259542,10.11297947,11.68391401,177.6044763,-1.450381679,2.221374046,1.622137405,3.18009111,3.418174076,13.32683294
3,0.281616211,0.047101702,-0.987165179,0.006823556,0.049642723,0.021927849,-0.023016002,0.897759909,-1.081812671,-0.369346541,-0.980404222,1.129259059,3.942626953,0.659423828,-13.8203125,0.146972656,-0.156005859,-1.337646484,0.438476563,0.444824219,-0.803955078,0.006823556,0.049642723,0.021927849,0.289550781,-0.065307617,-0.962280273,0.082604817,0.22280647,0.14808055,-1.663576881,3.284078517,10.22028353,9.684333119,13.95399388,231.258837,-0.453100073,0.205417526,1.17175223,-23.29007634,45.97709924,143.0839695,0.59421742,-0.894086221,-0.452656248,-8.450381679,-2.595419847,-1.961832061,3.511450382,9.244274809,38.67938931,9.684333119,13.95399388,231.258837,-1.450381679,2.874045802,1.622137405,3.111966118,3.735504502,15.20719688
